lbd,S,freq,mu
1.26974e-06,-77.2148938,236105390079858.88,-46.40564539159047
1.26972e-06,-81.0917759,236109109094918.56,-46.40192190835089
1.2697e-06,-85.0,236112828227140.25,-46.398198307808556
1.26968e-06,-82.4735159,236116547476529.53,-46.39447458995786
1.26966e-06,-80.0580414,236120266843091.84,-46.390750754793345
1.26964e-06,-77.7126135,236123986326832.8,-46.38702680230939
1.26962e-06,-80.0215355,236127705927757.9,-46.38330273250053
1.2696e-06,-79.9598085,236131425645872.7,-46.379578545361184
1.26958e-06,-82.3998749,236135145481182.75,-46.37585424088575
1.26956e-06,-85.0,236138865433693.56,-46.37212981906876
1.26954e-06,-82.0809335,236142585503410.7,-46.368405279904636
1.26952e-06,-80.2946297,236146305690339.66,-46.36468062338785
1.2695e-06,-80.4457711,236150025994486.0,-46.360955849512855
1.26948e-06,-78.3800231,236153746415855.3,-46.35723095827405
1.26946e-06,-84.5863275,236157466954453.06,-46.35350594966597
1.26944e-06,-78.8195193,236161187610284.88,-46.349780823682984
1.26942e-06,-81.1927587,236164908383356.2,-46.346055580319636
1.2694e-06,-77.9211992,236168629273672.6,-46.34233021957033
1.26938e-06,-80.9684458,236172350281239.66,-46.3386047414295
1.26936e-06,-83.706726,236176071406062.9,-46.3348791458916
1.26934e-06,-85.0,236179792648147.88,-46.331153432951105
1.26932e-06,-82.8126607,236183514007500.1,-46.32742760260247
1.2693e-06,-85.0,236187235484125.1,-46.32370165484015
1.26928e-06,-77.2016213,236190957078028.5,-46.319975589658526
1.26926e-06,-85.0,236194678789215.75,-46.31624940705215
1.26924e-06,-77.7540162,236198400617692.5,-46.31252310701536
1.26922e-06,-82.0797676,236202122563464.2,-46.3087966895427
1.2692e-06,-78.854477,236205844626536.38,-46.305070154628616
1.26918e-06,-85.0,236209566806914.72,-46.30134350226744
1.26916e-06,-85.0,236213289104604.62,-46.297616732453754
1.26914e-06,-85.0,236217011519611.7,-46.293889845181965
1.26912e-06,-79.5317584,236220734051941.5,-46.29016284044647
1.2691e-06,-79.5822205,236224456701599.56,-46.28643571824176
1.26908e-06,-85.0,236228179468591.44,-46.28270847856228
1.26906e-06,-73.8573684,236231902352922.62,-46.278981121402495
1.26904e-06,-85.0,236235625354598.75,-46.275253646756795
1.26902e-06,-79.2052167,236239348473625.3,-46.27152605461967
1.269e-06,-80.8810305,236243071710007.88,-46.26779834498554
1.26898e-06,-80.2315839,236246795063752.0,-46.26407051784886
1.26896e-06,-83.9376922,236250518534863.2,-46.26034257320409
1.26894e-06,-76.0591412,236254242123347.03,-46.25661451104566
1.26892e-06,-82.569992,236257965829209.1,-46.25288633136798
1.2689e-06,-76.913389,236261689652454.88,-46.24915803416556
1.26888e-06,-81.2731986,236265413593090.0,-46.245429619432755
1.26886e-06,-84.9373128,236269137651119.9,-46.24170108716413
1.26884e-06,-79.036078,236272861826550.22,-46.237972437354045
1.26882e-06,-85.0,236276586119386.53,-46.2342436699969
1.2688e-06,-85.0,236280310529634.28,-46.23051478508726
1.26878e-06,-84.0494488,236284035057299.16,-46.22678578261942
1.26876e-06,-85.0,236287759702386.6,-46.22305666258795
1.26874e-06,-78.229889,236291484464902.2,-46.219327424987235
1.26872e-06,-82.1211737,236295209344851.5,-46.21559806981171
1.2687e-06,-82.6975286,236298934342240.1,-46.21186859705581
1.26868e-06,-78.6176659,236302659457073.5,-46.20813900671399
1.26866e-06,-79.5277569,236306384689357.28,-46.204409298780696
1.26864e-06,-82.9863331,236310110039096.97,-46.20067947325037
1.26862e-06,-81.9242017,236313835506298.2,-46.196949530117394
1.2686e-06,-85.0,236317561090966.4,-46.19321946937628
1.26858e-06,-81.5307904,236321286793107.25,-46.18948929102141
1.26856e-06,-85.0,236325012612726.25,-46.185758995047244
1.26854e-06,-81.6694172,236328738549828.94,-46.182028581448236
1.26852e-06,-80.9614471,236332464604420.9,-46.17829805021879
1.2685e-06,-80.5582268,236336190776507.7,-46.17456740135337
1.26848e-06,-85.0,236339917066094.84,-46.17083663484641
1.26846e-06,-80.8383579,236343643473187.97,-46.1671057506923
1.26844e-06,-85.0,236347369997792.56,-46.16337474888554
1.26842e-06,-78.4997329,236351096639914.25,-46.15964362942049
1.2684e-06,-79.2035259,236354823399558.5,-46.15591239229169
1.26838e-06,-79.5326861,236358550276730.94,-46.15218103749349
1.26836e-06,-79.8614772,236362277271437.12,-46.148449565020336
1.26834e-06,-75.6215998,236366004383682.6,-46.14471797486669
1.26832e-06,-77.151505,236369731613472.97,-46.1409862670269
1.2683e-06,-85.0,236373458960813.7,-46.13725444149554
1.26828e-06,-81.8431032,236377186425710.4,-46.13352249826695
1.26826e-06,-84.5270819,236380914008168.7,-46.12979043733555
1.26824e-06,-85.0,236384641708194.03,-46.12605825869584
1.26822e-06,-77.4452903,236388369525792.06,-46.12232596234219
1.2682e-06,-83.7898972,236392097460968.3,-46.11859354826905
1.26818e-06,-82.2427533,236395825513728.3,-46.11486101647089
1.26816e-06,-77.4076306,236399553684077.72,-46.11112836694205
1.26814e-06,-85.0,236403281972022.0,-46.10739559967705
1.26812e-06,-78.6075039,236407010377566.8,-46.10366271467023
1.2681e-06,-79.7759805,236410738900717.62,-46.09992971191611
1.26808e-06,-77.2828845,236414467541480.03,-46.0961965914091
1.26806e-06,-83.092232,236418196299859.62,-46.092463353143586
1.26804e-06,-76.6995578,236421925175861.97,-46.08872999711401
1.26802e-06,-79.4083565,236425654169492.56,-46.08499652331485
1.268e-06,-84.6009502,236429383280757.1,-46.08126293174043
1.26798e-06,-77.9785298,236433112509661.03,-46.077529222385266
1.26796e-06,-84.0214592,236436841856210.0,-46.07379539524373
1.26794e-06,-81.160618,236440571320409.47,-46.07006145031034
1.26792e-06,-78.6806731,236444300902265.12,-46.066327387579406
1.2679e-06,-80.5105674,236448030601782.47,-46.062593207045424
1.26788e-06,-79.8583338,236451760418967.1,-46.05885890870279
1.26786e-06,-79.0767412,236455490353824.56,-46.05512449254593
1.26784e-06,-84.4314831,236459220406360.44,-46.05138995856928
1.26782e-06,-78.9430508,236462950576580.25,-46.04765530676731
1.2678e-06,-85.0,236466680864489.7,-46.04392053713431
1.26778e-06,-85.0,236470411270094.2,-46.04018564966485
1.26776e-06,-81.3525168,236474141793399.4,-46.03645064435325
1.26774e-06,-79.5237199,236477872434410.84,-46.03271552119403
1.26772e-06,-80.9732267,236481603193134.12,-46.02898028018153
1.2677e-06,-81.0521702,236485334069574.84,-46.02524492131017
1.26768e-06,-72.3650019,236489065063738.47,-46.021509444574455
1.26766e-06,-66.2542749,236492796175630.72,-46.017773849968684
1.26764e-06,-59.2105639,236496527405257.0,-46.014038137487425
1.26762e-06,-51.8587346,236500258752623.0,-46.01030230712499
1.2676e-06,-47.405331,236503990217734.3,-46.00656635887577
1.26758e-06,-46.7083914,236507721800596.4,-46.00283029273431
1.26756e-06,-47.3491998,236511453501214.94,-45.99909410869493
1.26754e-06,-51.2948744,236515185319595.44,-45.995357806752104
1.26752e-06,-59.2080963,236518917255743.5,-45.99162138690022
1.2675e-06,-65.312574,236522649309664.72,-45.98788484913368
1.26748e-06,-69.6082144,236526381481364.6,-45.98414819344698
1.26746e-06,-73.3969037,236530113770848.75,-45.98041141983449
1.26744e-06,-85.0,236533846178122.84,-45.976674528290545
1.26742e-06,-76.4310329,236537578703192.3,-45.972937518809694
1.2674e-06,-81.01648,236541311346062.8,-45.96920039138629
1.26738e-06,-76.8793832,236545044106739.88,-45.96546314601478
1.26736e-06,-76.5304246,236548776985229.12,-45.96172578268954
1.26734e-06,-82.4234654,236552509981536.12,-45.957988301404995
1.26732e-06,-80.1936382,236556243095666.44,-45.95425070215558
1.2673e-06,-77.5763646,236559976327625.7,-45.95051298493567
1.26728e-06,-79.5962891,236563709677419.34,-45.94677514973978
1.26726e-06,-83.5975302,236567443145053.1,-45.943037196562216
1.26724e-06,-79.5220409,236571176730532.5,-45.93929912539741
1.26722e-06,-82.7112518,236574910433863.1,-45.93556093623983
1.2672e-06,-80.4439886,236578644255050.53,-45.931822629083804
1.26718e-06,-84.1364057,236582378194100.28,-45.928084203923866
1.26716e-06,-85.0,236586112251018.0,-45.92434566075434
1.26714e-06,-85.0,236589846425809.3,-45.92060699956961
1.26712e-06,-80.6477289,236593580718479.7,-45.91686822036419
1.2671e-06,-78.0282191,236597315129034.8,-45.91312932313238
1.26708e-06,-78.2707979,236601049657480.2,-45.90939030786869
1.26706e-06,-84.5107339,236604784303821.44,-45.90565117456748
1.26704e-06,-79.3183117,236608519068064.16,-45.901911923223146
1.26702e-06,-82.0627682,236612253950213.88,-45.89817255383016
1.267e-06,-85.0,236615988950276.25,-45.894433066382845
1.26698e-06,-85.0,236619724068256.8,-45.890693460875674
1.26696e-06,-80.8596287,236623459304161.12,-45.886953737303074
1.26694e-06,-78.3698645,236627194657994.88,-45.88321389565935
1.26692e-06,-78.0156959,236630930129763.53,-45.87947393593903
1.2669e-06,-76.5737988,236634665719472.72,-45.875733858136485
1.26688e-06,-76.4639855,236638401427128.06,-45.87199366224607
1.26686e-06,-77.3827838,236642137252735.1,-45.86825334826226
1.26684e-06,-85.0,236645873196299.47,-45.864512916179386
1.26682e-06,-77.7134309,236649609257826.7,-45.86077236599194
1.2668e-06,-80.947585,236653345437322.38,-45.857031697694296
1.26678e-06,-78.0315569,236657081734792.16,-45.853290911280816
1.26676e-06,-76.7926467,236660818150241.56,-45.84955000674597
1.26674e-06,-76.5162868,236664554683676.22,-45.84580898408412
1.26672e-06,-84.8019937,236668291335101.7,-45.8420678432897
1.2667e-06,-80.2173769,236672028104523.56,-45.838326584357105
1.26668e-06,-78.7961604,236675764991947.47,-45.8345852072807
1.26666e-06,-81.9879219,236679501997378.94,-45.830843712054964
1.26664e-06,-85.0,236683239120823.62,-45.827102098674224
1.26662e-06,-85.0,236686976362287.03,-45.82336036713296
1.2666e-06,-78.1630432,236690713721774.8,-45.81961851742554
1.26658e-06,-77.6627139,236694451199292.6,-45.815876549546296
1.26656e-06,-79.4382555,236698188794845.88,-45.81213446348975
1.26654e-06,-76.2142332,236701926508440.34,-45.80839225925019
1.26652e-06,-78.7057805,236705664340081.5,-45.80464993682212
1.2665e-06,-78.2693358,236709402289774.97,-45.80090749619991
1.26648e-06,-85.0,236713140357526.38,-45.797164937377914
1.26646e-06,-77.5128831,236716878543341.28,-45.793422260350575
1.26644e-06,-83.1966545,236720616847225.3,-45.78967946511226
1.26642e-06,-85.0,236724355269184.0,-45.78593655165743
1.2664e-06,-78.920907,236728093809222.97,-45.782193519980446
1.26638e-06,-76.8460807,236731832467347.88,-45.77845037007565
1.26636e-06,-77.5273623,236735571243564.22,-45.774707101937544
1.26634e-06,-79.1446097,236739310137877.66,-45.770963715560455
1.26632e-06,-80.6986192,236743049150293.78,-45.76722021093878
1.2663e-06,-84.3080516,236746788280818.12,-45.76347658806699
1.26628e-06,-85.0,236750527529456.38,-45.75973284693939
1.26626e-06,-77.2847244,236754266896214.03,-45.75598898755047
1.26624e-06,-81.4025439,236758006381096.78,-45.75224500989453
1.26622e-06,-81.5351407,236761745984110.2,-45.74850091396601
1.2662e-06,-85.0,236765485705259.8,-45.744756699759336
1.26618e-06,-84.4292126,236769225544551.34,-45.741012367268816
1.26616e-06,-82.5812664,236772965501990.28,-45.737267916488946
1.26614e-06,-84.7477826,236776705577582.25,-45.733523347414085
1.26612e-06,-78.929797,236780445771332.9,-45.729778660038576
1.2661e-06,-77.1127009,236784186083247.75,-45.72603385435691
1.26608e-06,-79.2180046,236787926513332.5,-45.722288930363376
1.26606e-06,-85.0,236791667061592.66,-45.718543888052444
1.26604e-06,-80.4362261,236795407728033.84,-45.7147987274185
1.26602e-06,-85.0,236799148512661.75,-45.711053448455836
1.266e-06,-85.0,236802889415481.8,-45.70730805115902
1.26598e-06,-80.9840876,236806630436499.8,-45.70356253552225
1.26596e-06,-84.0631123,236810371575721.2,-45.699816901540096
1.26594e-06,-85.0,236814112833151.62,-45.69607114920686
1.26592e-06,-81.2051402,236817854208796.78,-45.692325278516876
1.2659e-06,-85.0,236821595702662.12,-45.68857928946467
1.26588e-06,-81.1438516,236825337314753.4,-45.684833182044486
1.26586e-06,-85.0,236829079045076.1,-45.681086956250844
1.26584e-06,-85.0,236832820893635.84,-45.67734061207809
1.26582e-06,-81.7263698,236836562860438.3,-45.67359414952055
1.2658e-06,-82.7566845,236840304945489.0,-45.66984756857273
1.26578e-06,-84.5402237,236844047148793.62,-45.666100869228885
1.26576e-06,-85.0,236847789470357.75,-45.66235405148347
1.26574e-06,-85.0,236851531910186.9,-45.65860711533093
1.26572e-06,-79.6216638,236855274468286.84,-45.654860060765515
1.2657e-06,-85.0,236859017144663.03,-45.65111288778174
1.26568e-06,-77.7094125,236862759939321.12,-45.64736559637396
1.26566e-06,-80.0980555,236866502852266.8,-45.64361818653647
1.26564e-06,-78.3357362,236870245883505.56,-45.63987065826379
1.26562e-06,-79.8776805,236873989033043.1,-45.636123011550204
1.2656e-06,-80.5744755,236877732300884.97,-45.63237524639014
1.26558e-06,-81.0204158,236881475687036.75,-45.62862736277802
1.26556e-06,-81.2120046,236885219191504.16,-45.62487936070813
1.26554e-06,-85.0,236888962814292.72,-45.621131240174925
1.26552e-06,-85.0,236892706555408.06,-45.61738300117278
1.2655e-06,-83.0860405,236896450414855.78,-45.613634643696095
1.26548e-06,-77.8566031,236900194392641.5,-45.609886167739226
1.26546e-06,-80.615137,236903938488770.9,-45.606137573296486
1.26544e-06,-82.2814216,236907682703249.47,-45.6023888603624
1.26542e-06,-85.0,236911427036082.9,-45.59864002893125
1.2654e-06,-76.9748496,236915171487276.75,-45.594891078997485
1.26538e-06,-85.0,236918916056836.66,-45.59114201055545
1.26536e-06,-83.1935414,236922660744768.3,-45.587392823599444
1.26534e-06,-81.8390323,236926405551077.2,-45.583643518124
1.26532e-06,-80.7499785,236930150475769.0,-45.57989409412338
1.2653e-06,-77.3807583,236933895518849.28,-45.576144551592066
1.26528e-06,-79.3868244,236937640680323.72,-45.57239489052435
1.26526e-06,-83.1623606,236941385960197.9,-45.56864511091463
1.26524e-06,-77.6208719,236945131358477.44,-45.56489521275731
1.26522e-06,-85.0,236948876875167.94,-45.56114519604676
1.2652e-06,-78.4974825,236952622510275.06,-45.55739506077731
1.26518e-06,-77.9571989,236956368263804.34,-45.553644806943424
1.26516e-06,-85.0,236960114135761.5,-45.54989443453938
1.26514e-06,-81.4827047,236963860126152.03,-45.54614394355968
1.26512e-06,-85.0,236967606234981.66,-45.54239333399858
1.2651e-06,-85.0,236971352462255.97,-45.53864260585049
1.26508e-06,-81.432905,236975098807980.5,-45.53489175910987
1.26506e-06,-78.703781,236978845272161.03,-45.53114079377093
1.26504e-06,-80.1277748,236982591854803.0,-45.527389709828235
1.26502e-06,-78.0672933,236986338555912.16,-45.52363850727601
1.265e-06,-78.6782997,236990085375494.1,-45.519887186108676
1.26498e-06,-80.3942281,236993832313554.34,-45.51613574632068
1.26496e-06,-85.0,236997579370098.7,-45.512384187906235
1.26494e-06,-85.0,237001326545132.56,-45.508632510859904
1.26492e-06,-77.3125913,237005073838661.72,-45.50488071517593
1.2649e-06,-82.0979826,237008821250691.75,-45.501128800848704
1.26488e-06,-78.7941609,237012568781228.25,-45.49737676787264
1.26486e-06,-80.8389271,237016316430276.88,-45.49362461624205
1.26484e-06,-85.0,237020064197843.22,-45.48987234595136
1.26482e-06,-85.0,237023812083932.88,-45.486119956994955
1.2648e-06,-80.4304696,237027560088551.56,-45.48236744936712
1.26478e-06,-83.1975696,237031308211704.8,-45.4786148230623
1.26476e-06,-80.7237215,237035056453398.28,-45.47486207807485
1.26474e-06,-85.0,237038804813637.6,-45.47110921439912
1.26472e-06,-81.141069,237042553292428.34,-45.46735623202953
1.2647e-06,-78.1868644,237046301889776.25,-45.46360313096034
1.26468e-06,-78.0772942,237050050605686.8,-45.45984991118605
1.26466e-06,-85.0,237053799440165.72,-45.45609657270096
1.26464e-06,-85.0,237057548393218.62,-45.45234311549941
1.26462e-06,-82.8405466,237061297464851.1,-45.448589539575835
1.2646e-06,-77.6237773,237065046655068.8,-45.44483584492453
1.26458e-06,-79.114595,237068795963877.34,-45.44108203153994
1.26456e-06,-80.8397695,237072545391282.3,-45.437328099416426
1.26454e-06,-79.7525282,237076294937289.47,-45.43357404854822
1.26452e-06,-83.7158982,237080044601904.28,-45.42981987892987
1.2645e-06,-80.3489441,237083794385132.47,-45.42606559055564
1.26448e-06,-77.9277089,237087544286979.62,-45.422311183419914
1.26446e-06,-79.7546719,237091294307451.38,-45.41855665751708
1.26444e-06,-80.8434321,237095044446553.44,-45.41480201284141
1.26442e-06,-78.6036591,237098794704291.28,-45.41104724938742
1.2644e-06,-81.83771,237102545080670.7,-45.40729236714933
1.26438e-06,-85.0,237106295575697.2,-45.4035373661216
1.26436e-06,-85.0,237110046189376.44,-45.39978224629856
1.26434e-06,-85.0,237113796921714.1,-45.396027007674554
1.26432e-06,-85.0,237117547772715.75,-45.39227165024398
1.2643e-06,-79.5724113,237121298742387.1,-45.38851617400115
1.26428e-06,-79.3058848,237125049830733.7,-45.38476057894048
1.26426e-06,-78.519598,237128801037761.22,-45.38100486505628
1.26424e-06,-85.0,237132552363475.3,-45.37724903234294
1.26422e-06,-78.1878252,237136303807881.53,-45.37349308079486
1.2642e-06,-85.0,237140055370985.62,-45.3697370104063
1.26418e-06,-85.0,237143807052793.12,-45.36598082117172
1.26416e-06,-82.9902879,237147558853309.7,-45.36222451308545
1.26414e-06,-83.9296324,237151310772541.03,-45.35846808614178
1.26412e-06,-79.1895267,237155062810492.66,-45.35471154033518
1.2641e-06,-79.3836366,237158814967170.3,-45.350954875659916
1.26408e-06,-81.5842568,237162567242579.6,-45.347198092110375
1.26406e-06,-82.3078625,237166319636726.1,-45.34344118968096
1.26404e-06,-79.4998913,237170072149615.53,-45.33968416836595
1.26402e-06,-78.4645186,237173824781253.47,-45.33592702815976
1.264e-06,-85.0,237177577531645.56,-45.33216976905674
1.26398e-06,-85.0,237181330400797.5,-45.3284123910512
1.26396e-06,-84.2008239,237185083388714.8,-45.32465489413759
1.26394e-06,-85.0,237188836495403.28,-45.32089727831013
1.26392e-06,-78.3315701,237192589720868.4,-45.31713954356331
1.2639e-06,-79.601977,237196343065115.9,-45.3133816898914
1.26388e-06,-84.4316029,237200096528151.4,-45.30962371728878
1.26386e-06,-85.0,237203850109980.53,-45.3058656257498
1.26384e-06,-81.2801185,237207603810608.97,-45.30210741526879
1.26382e-06,-84.5494803,237211357630042.25,-45.298349085840194
1.2638e-06,-81.7528318,237215111568286.1,-45.29459063745829
1.26378e-06,-80.2924393,237218865625346.2,-45.29083207011739
1.26376e-06,-82.9179525,237222619801228.06,-45.28707338381195
1.26374e-06,-85.0,237226374095937.47,-45.28331457853621
1.26372e-06,-85.0,237230128509479.94,-45.27955565428464
1.2637e-06,-85.0,237233883041861.2,-45.27579661105151
1.26368e-06,-85.0,237237637693086.88,-45.27203744883116
1.26366e-06,-79.7613503,237241392463162.56,-45.268278167618014
